run,seed,gen,evals,best_train,best_size,mean_size,median_size,nodes
0,4000,76,10774,0.30756,26,17.705,19,115827
0,4000,78,11043,0.30756,26,19.265,21,120217
0,4000,80,11308,0.307305,25,19.645,22,124696
0,4000,82,11566,0.302346,26,19.255,20.5,129072
0,4000,84,11844,0.302346,26,19.105,20,133645
0,4000,86,12123,0.302346,26,18.04,19,138153
0,4000,88,12395,0.302346,26,19.18,20,142784
0,4000,90,12658,0.302346,26,20.14,22,147383
0,4000,92,12911,0.302346,26,19.785,22,151668
0,4000,94,13175,0.302346,26,19.11,20,155956
0,4000,96,13437,0.302247,27,19.975,22,160445
0,4000,98,13696,0.302247,27,20.255,23,164935
0,4000,100,13955,0.302247,27,20.38,22.5,169498
0,4000,102,14215,0.302247,27,21.22,22,174227
0,4000,104,14489,0.302247,27,21.005,23,179169
0,4000,106,14750,0.302247,27,21.23,23,183847
0,4000,108,15019,0.302247,27,20.935,21.5,188839
0,4000,110,15280,0.301208,25,21.44,23,193522
0,4000,112,15557,0.301208,25,20.58,22,198481
0,4000,114,15833,0.301208,25,20.475,23,203395
0,4000,116,16100,0.301208,25,19.895,23,208038
0,4000,118,16345,0.301208,25,19.68,22,212194
0,4000,120,16600,0.301208,25,19.93,23,216478
0,4000,122,16872,0.301208,25,19.09,22,221109
0,4000,124,17121,0.301208,25,19.165,22,225118
0,4000,126,17368,0.301208,25,18.815,22,228996
0,4000,128,17621,0.300446,29,19.675,23,233094
0,4000,130,17885,0.300446,29,19.41,21,237536
0,4000,132,18136,0.300446,29,21.585,24,241979
0,4000,134,18419,0.300446,29,20.48,20.5,246977
0,4000,136,18671,0.277703,45,21.06,22.5,251321
0,4000,138,18940,0.277703,45,24.13,25,256664
0,4000,140,19202,0.269736,45,28.515,28,262618
0,4000,142,19467,0.269736,45,32.395,30.5,269392
0,4000,144,19767,0.269555,44,32.985,30,277867
0,4000,146,20000,0.268512,42,33.11,31,284478
1,4001,0,200,0.688135,9,12.98,9,2596
1,4001,2,551,0.433484,8,5.475,4,4678
1,4001,4,852,0.361852,12,5.41,4,5996
1,4001,6,1143,0.361852,12,6.97,5,7502
1,4001,8,1427,0.361852,12,8.545,7,9188
1,4001,10,1719,0.361852,12,10.22,10,11326
1,4001,12,2002,0.361852,12,11.845,12,13886
1,4001,14,2269,0.357577,29,12.735,12,16642
1,4001,16,2547,0.343414,24,15.535,14,19910
1,4001,18,2809,0.343414,24,19.42,18,23764
1,4001,20,3093,0.339345,43,25.91,26,29385
1,4001,22,3346,0.323984,38,33.82,34,35876
1,4001,24,3625,0.315099,102,36.85,34,44292
1,4001,26,3905,0.313482,74,49.75,43,54532
1,4001,28,4187,0.312561,96,60.645,50.5,67520
1,4001,30,4436,0.309121,92,74.285,80,81279
1,4001,32,4694,0.302475,106,80.325,89,98280
1,4001,34,4961,0.301865,72,79.21,80,116191
1,4001,36,5238,0.299957,72,73.29,74,134577
1,4001,38,5533,0.299957,72,73.385,72,154451
1,4001,40,5805,0.29729,67,67.305,71,171156
1,4001,42,6071,0.295379,92,63.63,66.5,186607
1,4001,44,6328,0.289511,87,67.925,68,201440
1,4001,46,6595,0.287332,87,67.6,68.5,217379
1,4001,48,6869,0.283101,100,71.67,68.5,234767
1,4001,50,7119,0.282359,79,79.895,83.5,251405
1,4001,52,7373,0.275804,98,86.865,92,270065
1,4001,54,7646,0.269154,71,84.175,86,290622
1,4001,56,7934,0.269154,71,81.785,79,311959
1,4001,58,8229,0.269154,71,72.47,73,331557
1,4001,60,8523,0.269154,71,70.26,71,350988
1,4001,62,8796,0.268167,69,73.115,71,369058
1,4001,64,9098,0.268167,69,69.335,69,388205
1,4001,66,9386,0.268167,69,70.645,69,406224
1,4001,68,9684,0.26753,70,71.83,69,426052
1,4001,70,9997,0.267302,75,70.64,69,446694
1,4001,72,10295,0.267302,75,67.14,68,465398
1,4001,74,10578,0.267302,75,67.25,66,482471
1,4001,76,10860,0.267302,75,66.12,66,499187
1,4001,78,11134,0.267302,75,68.32,66,515453
1,4001,80,11426,0.266336,81,68.14,64.5,533187
1,4001,82,11709,0.266317,98,71.94,70.5,551060
1,4001,84,12006,0.266317,98,64.39,65.5,568502
1,4001,86,12274,0.266317,98,73.415,69,585437
1,4001,88,12551,0.266317,98,76.24,74,603781
1,4001,90,12822,0.266317,98,76.72,76,621530
1,4001,92,13079,0.266317,98,87.845,91,640624
1,4001,94,13352,0.265163,108,89.92,92,661621
1,4001,96,13626,0.265114,107,88.865,91.5,683956
1,4001,98,13917,0.263448,116,86.795,85,707324
1,4001,100,14189,0.263448,116,89.395,88.5,729563
1,4001,102,14482,0.257008,119,90.565,89,753315
1,4001,104,14763,0.257008,119,93.745,92,777675
1,4001,106,15073,0.255831,112,92.88,89,803465
1,4001,108,15372,0.255831,112,90.075,90,828573
1,4001,110,15634,0.237065,118,93.215,94.5,850510
1,4001,112,15908,0.237065,118,91.75,92.5,873057
1,4001,114,16193,0.237065,118,89.815,90,896514
1,4001,116,16482,0.237065,118,89.39,88,920279
1,4001,118,16766,0.237065,118,95.185,92.5,944132
1,4001,120,17046,0.237065,118,101.12,103.5,969355
1,4001,122,17300,0.237065,118,106.025,112,993766
1,4001,124,17563,0.235873,117,103.26,112,1018238
1,4001,126,17826,0.235873,117,101.24,102.5,1042399
1,4001,128,18111,0.235873,117,101.825,104,1069190
1,4001,130,18404,0.235873,117,98.725,99,1096743
1,4001,132,18684,0.235873,117,97.715,99,1122119
1,4001,134,18968,0.235873,117,90.605,93,1145292
1,4001,136,19258,0.235873,117,87.74,85,1168146
1,4001,138,19551,0.235873,117,87.49,85,1191299
1,4001,140,19827,0.235873,117,86.72,85,1212465
1,4001,142,20000,0.233359,139,88.57,86,1226343
2,4002,0,200,0.708993,7,11.375,8,2275
2,4002,2,540,0.483652,8,6.765,5,4343
2,4002,4,861,0.378167,6,5.505,4,5856
2,4002,6,1165,0.37816,11,6.16,4,7328
2,4002,8,1466,0.37816,11,10.075,6,9356
2,4002,10,1776,0.366746,11,9.6,8,11672
2,4002,12,2062,0.366746,11,8.935,8,13789
2,4002,14,2362,0.366746,11,9.035,8,16022
2,4002,16,2682,0.366746,11,8.095,8,18226
2,4002,18,2987,0.366746,11,8.185,8,20302
2,4002,20,3273,0.366746,11,8.89,9,22270
2,4002,22,3567,0.366746,11,7.59,7,24117
2,4002,24,3877,0.366746,11,6.885,6,26015
2,4002,26,4152,0.366746,11,8.935,8,27854
2,4002,28,4453,0.360135,17,8.72,8,29937
2,4002,30,4738,0.360135,17,9.92,9,32159
2,4002,32,5008,0.357536,17,11.78,11,34552
2,4002,34,5288,0.357536,17,12.785,11,37223
2,4002,36,5566,0.340791,17,14.355,13,40452
2,4002,38,5834,0.328389,47,18.6,17,44314
2,4002,40,6115,0.31107,49,21.5,20,48821
2,4002,42,6375,0.31107,49,30.145,28,54285
2,4002,44,6654,0.31107,49,35.66,37.5,61981
2,4002,46,6917,0.304925,48,39.89,41,70036
2,4002,48,7192,0.303417,56,38.62,39,79105
2,4002,50,7474,0.301008,39,40.445,39.5,89002
2,4002,52,7746,0.301008,39,41.395,39,97882
2,4002,54,8052,0.296745,39,40.865,37,108378
2,4002,56,8351,0.285305,49,39.715,39,118528
2,4002,58,8629,0.279735,38,40.06,41.5,127971
2,4002,60,8902,0.277693,40,43.795,43,138050
2,4002,62,9197,0.272969,38,42.12,39,148550
2,4002,64,9506,0.272887,67,36.83,38,158927
2,4002,66,9770,0.272887,67,40.15,38,167582
2,4002,68,10067,0.27133,80,42.065,40,177915
2,4002,70,10341,0.27133,80,48.655,45,188424
2,4002,72,10626,0.27133,80,52.03,50,200594
2,4002,74,10901,0.270895,51,57.505,54.5,214278
2,4002,76,11194,0.270895,51,58.49,54.5,228869
2,4002,78,11495,0.270895,51,49.345,51,241964
2,4002,80,11768,0.270895,51,42.705,47.5,252284
2,4002,82,12029,0.270895,51,42.88,43.5,261977
2,4002,84,12290,0.270895,51,43.825,43,271479
2,4002,86,12571,0.270895,51,44.06,43,281988
2,4002,88,12846,0.270895,51,44.375,44.5,292021
2,4002,90,13122,0.270895,51,44.97,44,302200
2,4002,92,13396,0.26861,94,46.165,45,312776
2,4002,94,13683,0.26861,94,49.735,45,324442
2,4002,96,13977,0.26861,94,52.635,45.5,336989
2,4002,98,14273,0.266956,107,55.475,49,350234
2,4002,100,14572,0.265582,93,62.555,58,365222
2,4002,102,14856,0.261816,93,66.6,62,380916
2,4002,104,15100,0.257421,135,80.235,92,396659
2,4002,106,15345,0.257421,135,90.56,93,414436
2,4002,108,15620,0.254445,146,93.705,96,437293
2,4002,110,15893,0.254445,146,99.28,96,461103
2,4002,112,16212,0.248727,166,96.49,96,489692
2,4002,114,16504,0.248727,166,101.46,96,516573
2,4002,116,16820,0.239511,170,111.275,100,546902
2,4002,118,17111,0.238841,185,119.16,108.5,576508
2,4002,120,17377,0.235989,168,134.63,150.5,607348
2,4002,122,17620,0.234719,178,148.515,166,639440
2,4002,124,17878,0.231355,179,154.08,157,675802
2,4002,126,18138,0.231355,179,144.745,150,709425
2,4002,128,18406,0.227178,154,145.63,151.5,744459
2,4002,130,18680,0.223992,152,153.515,148,782653
2,4002,132,18989,0.221569,156,140.3,142,824316
2,4002,134,19243,0.221569,156,134.085,139,856108
2,4002,136,19500,0.221569,156,130.1,134.5,887758
2,4002,138,19761,0.218958,135,124.995,131.5,918254
2,4002,140,20000,0.218958,135,125.45,130,946283
3,4003,0,200,0.48329,9,12.525,8,2505
3,4003,2,534,0.478787,9,8.25,7,4981
3,4003,4,825,0.389523,6,10.76,8,7156
3,4003,6,1154,0.383078,13,8.055,8,9420
3,4003,8,1441,0.357911,12,8.22,8,11313
3,4003,10,1747,0.357911,12,8.455,7,13444
3,4003,12,2037,0.357911,12,9.05,8,15431
3,4003,14,2339,0.355421,21,8.225,8,17462
3,4003,16,2626,0.352333,25,8.48,8,19322
3,4003,18,2916,0.339508,27,11.305,8,21700
3,4003,20,3198,0.339508,27,16.155,14,25033
3,4003,22,3462,0.339508,27,21.68,22,29379
3,4003,24,3747,0.324561,20,23.435,22,34755
3,4003,26,4022,0.274545,33,26.56,24,40458
3,4003,28,4325,0.274545,33,26.745,24,47099
3,4003,30,4623,0.265825,34,25.06,22.5,53787
3,4003,32,4907,0.264253,49,26.75,24,60173
3,4003,34,5217,0.264253,49,30.12,24,67957
3,4003,36,5489,0.264253,49,38.915,34.5,76327
3,4003,38,5774,0.261897,34,40.965,37,86023
3,4003,40,6054,0.260951,78,43.77,42,96182
3,4003,42,6350,0.254073,37,43.975,39.5,107331
3,4003,44,6651,0.23291,65,46.875,42,119481
3,4003,46,6961,0.216351,106,49.045,43,132351
3,4003,48,7247,0.201311,103,59.95,54,145517
3,4003,50,7548,0.200416,107,65.59,52,161318
3,4003,52,7810,0.179466,85,82.56,89.5,178384
3,4003,54,8056,0.179466,85,84.695,86,195448
3,4003,56,8350,0.161364,87,84.305,83,218149
3,4003,58,8633,0.161364,87,80.695,83,239455
3,4003,60,8897,0.161364,87,82.73,82,259519
3,4003,62,9186,0.160865,87,74.78,76.5,279944
3,4003,64,9464,0.160865,87,77.095,76,299636
3,4003,66,9745,0.160865,87,80.8,78,319636
3,4003,68,10040,0.160243,82,82.185,77,341415
3,4003,70,10339,0.160243,82,81.44,77,363286
3,4003,72,10628,0.160243,82,80.195,81,384313
3,4003,74,10905,0.160243,82,77.805,79,404001
3,4003,76,11189,0.160243,82,76.45,75,424219
3,4003,78,11482,0.160243,82,70.99,73,443703
3,4003,80,11760,0.160243,82,67.94,70.5,461543
3,4003,82,12039,0.16024,82,70.36,69,479266
3,4003,84,12317,0.16024,82,69.18,69,496882
3,4003,86,12607,0.158515,70,68.825,67,515406
3,4003,88,12875,0.158515,70,67.3,67,531581
3,4003,90,13156,0.158515,70,65.03,67,548191
3,4003,92,13418,0.158515,70,63.03,64,562612
3,4003,94,13711,0.158515,70,61.015,61,578852
3,4003,96,13992,0.158515,70,66.725,66,595604
3,4003,98,14266,0.158515,70,65.15,64,611944
3,4003,100,14543,0.158515,70,63.58,64,627990
3,4003,102,14835,0.158515,70,69.07,68,646631
3,4003,104,15126,0.158515,70,68.37,68,665075
3,4003,106,15396,0.158515,70,66.605,67,681494
3,4003,108,15676,0.158515,70,62.965,65.5,697866
3,4003,110,15952,0.158515,70,65.245,66.5,714291
3,4003,112,16231,0.158515,70,68.08,67.5,731636
3,4003,114,16503,0.158515,70,75.675,71,749527
3,4003,116,16813,0.158515,70,81.105,74,772278
3,4003,118,17158,0.158515,70,70.105,71,796114
3,4003,120,17430,0.157232,75,69.03,70,813898
3,4003,122,17687,0.157232,75,67.035,70,829859
3,4003,124,17940,0.157232,75,67.115,67,845336
3,4003,126,18216,0.157232,75,74.585,71.5,863683
3,4003,128,18525,0.157232,75,72.785,71,885033
3,4003,130,18814,0.157232,75,71.75,71,903980
3,4003,132,19067,0.157232,75,69.05,71,919947
3,4003,134,19325,0.157232,75,76.01,72.5,936510
3,4003,136,19622,0.157232,79,89.15,74,958325
3,4003,138,19954,0.150678,157,86.51,77,983658
3,4003,139,20000,0.150678,157,90.31,78.5,987723
4,4004,0,200,0.707017,7,11.61,8,2322
4,4004,2,550,0.417173,13,4.255,3,3967
4,4004,4,871,0.398965,11,4.645,3,5106
4,4004,6,1186,0.398965,11,5.415,4,6445
4,4004,8,1486,0.378591,8,5.325,4,7719
4,4004,10,1795,0.378591,8,6.165,5,9131
4,4004,12,2082,0.377787,21,8.58,8,11011
4,4004,14,2369,0.376684,9,9.52,9,13344
4,4004,16,2654,0.374314,10,10.1,9,15690
4,4004,18,2961,0.259603,20,9.7,9,18179
4,4004,20,3268,0.244795,19,10.05,9,20769
4,4004,22,3540,0.236979,24,13.65,13,23429
4,4004,24,3810,0.236365,21,15.44,17,26563
4,4004,26,4088,0.236051,22,17.55,18,30618
4,4004,28,4357,0.236051,22,19.97,19,35062
4,4004,30,4635,0.236051,22,19.865,20,39903
4,4004,32,4921,0.234852,21,18.615,19,44789
4,4004,34,5191,0.233672,23,20.335,20.5,49701
4,4004,36,5458,0.233672,23,21.08,21,54618
4,4004,38,5739,0.233672,23,21.28,21,60014
4,4004,40,6012,0.232309,24,21.085,21,65072
4,4004,42,6305,0.197114,25,20.065,20,70418
4,4004,44,6592,0.197114,25,21.075,21,75866
4,4004,46,6874,0.197114,25,20.51,20,81025
4,4004,48,7165,0.196995,28,21.08,21,86490
4,4004,50,7442,0.194121,25,23.36,22.5,92004
4,4004,52,7731,0.194121,25,25.63,23,98071
4,4004,54,8032,0.191503,24,25.245,23,104388
4,4004,56,8333,0.18873,25,24.3,23,110813
4,4004,58,8624,0.18873,25,22.885,23,116763
4,4004,60,8921,0.18873,25,23.04,22,122795
4,4004,62,9223,0.18873,25,23.44,23,129177
4,4004,64,9507,0.185441,28,22.48,22.5,134956
4,4004,66,9778,0.185441,28,24.315,23,140549
4,4004,68,10063,0.185441,28,22.91,22.5,146267
4,4004,70,10336,0.185441,28,22.46,22,151640
4,4004,72,10614,0.185441,28,21.765,21,157001
4,4004,74,10875,0.185441,28,22.71,22,162138
4,4004,76,11163,0.185441,28,22.435,22,167848
4,4004,78,11447,0.185441,28,22.195,22,173507
4,4004,80,11719,0.185441,28,23.98,24,179153
4,4004,82,12001,0.185441,28,22.09,22,184648
4,4004,84,12289,0.185441,28,23.115,21,190300
4,4004,86,12587,0.185441,28,21.88,21,196107
4,4004,88,12873,0.185441,28,22.04,21,201561
4,4004,90,13171,0.185441,28,22.055,21,207518
4,4004,92,13455,0.185441,28,23.57,22,213232
4,4004,94,13751,0.185441,28,22.07,21,219146
4,4004,96,14024,0.185441,28,23.015,22,224566
4,4004,98,14306,0.185441,28,22.32,22,230122
4,4004,100,14584,0.185441,28,21.715,22,235538
4,4004,102,14868,0.185441,28,22.555,23,241207
4,4004,104,15156,0.185441,28,23.43,23,247176
4,4004,106,15459,0.185441,28,22.475,22.5,253511
4,4004,108,15734,0.185441,28,22.985,22.5,259131
4,4004,110,16030,0.185441,28,21.035,20,264682
4,4004,112,16319,0.185441,28,21.135,21,270076
4,4004,114,16589,0.185441,28,22.67,23,275329
4,4004,116,16877,0.185441,28,23.765,23,281165
4,4004,118,17168,0.1854,26,24.04,23,287403
4,4004,120,17449,0.1854,26,23.84,24,293310
4,4004,122,17734,0.1854,26,23.675,24,299312
4,4004,124,17995,0.1854,26,24.185,24,304898
4,4004,126,18283,0.1854,26,23.985,23,311049
4,4004,128,18581,0.1854,26,21.68,21,317027
4,4004,130,18873,0.1854,26,21.56,21,322646
4,4004,132,19169,0.1854,26,21.385,21,328346
4,4004,134,19459,0.1854,26,20.285,20,333555
4,4004,136,19736,0.1854,26,22.51,22.5,339009
4,4004,138,20000,0.1854,26,23.32,23,344592
5,4005,0,200,0.433484,8,11.995,8,2399
5,4005,2,531,0.433484,8,6.76,6,4529
5,4005,4,824,0.433484,8,5.59,4,5804
5,4005,6,1151,0.433484,8,4.975,4,7235
5,4005,8,1421,0.384355,13,5.25,5,8403
5,4005,10,1713,0.384355,13,6.405,6,9946
5,4005,12,2003,0.364751,15,7.32,6,11611
5,4005,14,2294,0.364751,15,9.35,7,13631
5,4005,16,2606,0.364751,15,10.14,8,16051
5,4005,18,2885,0.33398,23,13.49,11,18784
5,4005,20,3162,0.333479,32,18.335,17,22544
5,4005,22,3423,0.324291,39,24.305,24,27265
5,4005,24,3695,0.30943,57,28.99,28,33166
5,4005,26,3981,0.309142,66,32.955,28.5,40547
5,4005,28,4247,0.308283,102,43.06,41,48734
5,4005,30,4520,0.308226,113,55.97,53,60396
5,4005,32,4767,0.299665,63,70.16,68,73793
5,4005,34,5060,0.297987,62,73.485,63,91266
5,4005,36,5365,0.297987,62,61.865,62,107622
5,4005,38,5640,0.297875,58,56.845,59,121489
5,4005,40,5904,0.296469,53,55.225,57,134344
5,4005,42,6174,0.294862,53,51.375,53,146643
5,4005,44,6438,0.294862,53,50.95,53,158630
5,4005,46,6695,0.293456,59,49.18,50,169565
5,4005,48,6961,0.293456,59,49.06,48,180398
5,4005,50,7246,0.291121,55,49.245,50,192749
5,4005,52,7505,0.287335,75,53.09,53,204373
5,4005,54,7755,0.285791,74,58.315,59,216522
5,4005,56,8026,0.285791,74,55.435,56,229548
5,4005,58,8297,0.285791,74,56.16,55,242717
5,4005,60,8578,0.285342,88,56.725,56,256311
5,4005,62,8851,0.285004,83,61.045,61,270165
5,4005,64,9152,0.278174,77,57.085,55,285512
5,4005,66,9407,0.273019,118,60.18,60,298121
5,4005,68,9692,0.262714,114,67.135,64,314153
5,4005,70,9954,0.262714,114,79.43,78.5,331325
5,4005,72,10211,0.261063,114,90.515,98,351188
5,4005,74,10462,0.259822,118,98.3,107,373158
5,4005,76,10700,0.259288,115,101.305,111,394459
5,4005,78,10937,0.256736,118,104.445,113,417104
5,4005,80,11189,0.253224,116,103.745,111.5,441202
5,4005,82,11450,0.253224,116,101.59,110,465753
5,4005,84,11714,0.253224,116,98.475,102.5,489373
5,4005,86,11970,0.252836,118,101.495,111.5,512861
5,4005,88,12230,0.252836,118,102.025,105,537062
5,4005,90,12502,0.252836,118,102.03,104,562469
5,4005,92,12782,0.252836,118,96.29,98,587457
5,4005,94,13049,0.252836,118,93.81,96,610890
5,4005,96,13309,0.252836,118,97.1,102.5,633780
5,4005,98,13583,0.252317,116,95.555,95,658471
5,4005,100,13875,0.252317,116,96.005,96,684909
5,4005,102,14142,0.252317,116,91.02,94,707552
5,4005,104,14396,0.252317,116,94.165,96,729166
5,4005,106,14681,0.252317,116,95.56,94.5,754288
5,4005,108,14963,0.247038,112,95.075,95,778993
5,4005,110,15254,0.247038,112,91.38,93,804036
5,4005,112,15526,0.247038,112,91.59,93,826913
5,4005,114,15795,0.247038,112,90.555,93,849112
5,4005,116,16076,0.247038,112,90.015,91,872224
5,4005,118,16365,0.244309,100,88.81,89,896165
5,4005,120,16640,0.244309,100,94.135,93,919638
5,4005,122,16911,0.243087,102,90.41,90.5,941839
5,4005,124,17212,0.239694,88,82.64,86,965877
5,4005,126,17454,0.239694,88,77.5,83,983261
5,4005,128,17720,0.239694,88,73.57,78,1001449
5,4005,130,17969,0.239694,88,73.51,81,1017509
5,4005,132,18219,0.239694,88,73.44,78,1033722
5,4005,134,18470,0.239694,88,77.305,84.5,1050480
5,4005,136,18718,0.239694,88,77.065,85,1067347
5,4005,138,18955,0.239694,88,76.155,83,1083037
5,4005,140,19255,0.239694,88,70.84,72,1102838
5,4005,142,19522,0.239694,88,71.485,74,1119762
5,4005,144,19793,0.239694,88,73.69,74.5,1137388
5,4005,146,20000,0.239694,88,69.445,71,1150958
6,4006,0,200,0.433484,7,11.465,7.5,2293
6,4006,2,541,0.384355,9,5.815,5,4254
6,4006,4,826,0.384355,9,6.75,5,5737
6,4006,6,1126,0.350652,19,6.78,5,7375
6,4006,8,1446,0.350652,19,8.9,5,9289
6,4006,10,1717,0.348433,41,17.9,14,12146
6,4006,12,2009,0.337688,47,22.945,17,16810
6,4006,14,2272,0.324671,47,32.565,29.5,23000
6,4006,16,2575,0.324671,47,31.165,30,30871
6,4006,18,2838,0.324165,45,39.32,36.5,39072
6,4006,20,3139,0.324165,45,36.58,34,48542
6,4006,22,3429,0.321507,48,36.865,34,57415
6,4006,24,3708,0.319129,45,41.105,40,66295
6,4006,26,3995,0.310953,58,42.74,40,76521
6,4006,28,4278,0.310953,58,42.605,41,86460
6,4006,30,4572,0.304412,56,43.53,41,97711
6,4006,32,4861,0.295669,90,46,40,108680
6,4006,34,5152,0.295669,90,53.17,46.5,120960
6,4006,36,5425,0.290542,57,67.035,71,134433
6,4006,38,5684,0.278493,141,78.235,79,150404
6,4006,40,5964,0.278493,141,88.235,88,171128
6,4006,42,6238,0.27348,52,93.775,90,193032
6,4006,44,6534,0.27348,52,81.83,69.5,215441
6,4006,46,6877,0.270755,50,64.505,57,236619
6,4006,48,7195,0.270046,55,67.445,57.5,254361
6,4006,50,7528,0.270046,55,55.67,56,272073
6,4006,52,7817,0.26658,55,56.155,54,286305
6,4006,54,8115,0.252097,67,55.52,55,301473
6,4006,56,8396,0.252097,67,55.93,55,315422
6,4006,58,8674,0.252097,67,56.305,56,329138
6,4006,60,8972,0.248698,68,54.31,53,343947
6,4006,62,9241,0.242092,70,59.13,58,357256
6,4006,64,9491,0.242092,70,66.145,69,370595
6,4006,66,9779,0.241831,68,59.715,57.5,385894
6,4006,68,10054,0.241831,68,68.93,65,401946
6,4006,70,10361,0.232366,35,63.745,61.5,419590
6,4006,72,10642,0.232366,35,68.83,62,435639
6,4006,74,10960,0.232366,38,59.07,55.5,452378
6,4006,76,11272,0.232366,38,48.925,44,465914
6,4006,78,11577,0.232366,38,46.32,42,478626
6,4006,80,11884,0.228145,37,42.935,40.5,490128
6,4006,82,12180,0.228145,37,42.22,39,500875
6,4006,84,12488,0.226544,38,42.03,41,512305
6,4006,86,12796,0.226544,38,42.11,41,524103
6,4006,88,13111,0.226544,38,42.005,40,536294
6,4006,90,13421,0.223288,42,42.855,41,548194
6,4006,92,13704,0.22305,43,43.455,42,558833
6,4006,94,14002,0.216767,43,43.81,42.5,570480
6,4006,96,14304,0.216767,43,45.07,42,582543
6,4006,98,14598,0.216767,43,45.07,43,594131
6,4006,100,14890,0.209481,78,43.205,42,605135
6,4006,102,15193,0.209481,78,47.275,43,617501
6,4006,104,15480,0.209481,78,54.67,51,630788
6,4006,106,15790,0.209481,78,50.47,47,645033
6,4006,108,16084,0.201975,87,58.415,50,659278
6,4006,110,16384,0.201975,87,60.3,53,674933
6,4006,112,16701,0.201975,87,59.335,55,691643
6,4006,114,17025,0.195533,62,55.155,53.5,708349
6,4006,116,17315,0.195533,62,55.26,54.5,722877
6,4006,118,17606,0.195533,62,54.56,53,737435
6,4006,120,17885,0.195533,62,53.13,53.5,750687
6,4006,122,18156,0.195533,62,56.015,56,764130
6,4006,124,18451,0.195533,62,57.3,55,779085
6,4006,126,18734,0.191585,63,59.615,59.5,794284
6,4006,128,18993,0.183413,64,62.165,61,808911
6,4006,130,19275,0.183413,64,62.265,61.5,824783
6,4006,132,19570,0.181822,62,61.665,61,841639
6,4006,134,19845,0.181822,62,62.72,62,857527
6,4006,136,20000,0.181822,62,67.025,63,866711
7,4007,0,200,0.433484,4,11.875,8,2375
7,4007,2,550,0.433484,4,5.705,4,4359
7,4007,4,864,0.40697,10,5.74,4,5796
7,4007,6,1197,0.383973,8,4.985,4,7225
7,4007,8,1490,0.383973,8,4.77,4,8401
7,4007,10,1795,0.383973,8,5.5,4,9761
7,4007,12,2098,0.339318,22,6.255,5,11269
7,4007,14,2380,0.339318,22,8.04,7,12970
7,4007,16,2668,0.332794,24,9.945,8,15013
7,4007,18,2942,0.332794,24,13.87,12.5,17776
7,4007,20,3208,0.32744,30,17.94,16,21422
7,4007,22,3486,0.32744,30,21.53,20,26117
7,4007,24,3752,0.279353,17,26.86,23,31386
7,4007,26,4046,0.278248,25,25.98,23,37430
7,4007,28,4344,0.278248,25,24.6,22,43294
7,4007,30,4649,0.231701,26,28.35,23,50036
7,4007,32,4942,0.231701,26,31.46,25,57474
7,4007,34,5255,0.230348,47,31.245,27,65832
7,4007,36,5554,0.224671,53,34.725,32,74442
7,4007,38,5827,0.219717,34,38.65,35.5,82893
7,4007,40,6122,0.19985,63,39.315,37,92716
7,4007,42,6406,0.19985,63,46.715,43,103957
7,4007,44,6670,0.194964,31,54.16,53.5,116013
7,4007,46,6971,0.194964,31,49.77,48,129603
7,4007,48,7267,0.190621,32,47.995,44.5,142013
7,4007,50,7577,0.176969,53,43,40,154186
7,4007,52,7877,0.169443,39,39.33,36,164612
7,4007,54,8160,0.168024,75,40.385,38,174854
