run,seed,gen,evals,hv,front_size
1,3001,108,10900,1.09841,100
1,3001,110,11100,1.10773,100
1,3001,112,11300,1.11142,100
1,3001,114,11500,1.11519,100
1,3001,116,11700,1.11985,100
1,3001,118,11900,1.12277,100
1,3001,120,12100,1.13434,100
1,3001,122,12300,1.1358,100
1,3001,124,12500,1.13747,100
1,3001,126,12700,1.14461,100
1,3001,128,12900,1.14571,100
1,3001,130,13100,1.15371,100
1,3001,132,13300,1.15409,100
1,3001,134,13500,1.15434,100
1,3001,136,13700,1.15597,100
1,3001,138,13900,1.15917,100
1,3001,140,14100,1.16041,100
1,3001,142,14300,1.16262,100
1,3001,144,14500,1.16356,100
1,3001,146,14700,1.16446,100
1,3001,148,14900,1.16558,100
1,3001,150,15100,1.17079,100
1,3001,152,15300,1.17591,100
1,3001,154,15500,1.17806,100
1,3001,156,15700,1.17817,100
1,3001,158,15900,1.17944,100
1,3001,160,16100,1.1818,100
1,3001,162,16300,1.18261,100
1,3001,164,16500,1.18525,100
1,3001,166,16700,1.18758,100
1,3001,168,16900,1.18773,100
1,3001,170,17100,1.19143,100
1,3001,172,17300,1.19205,100
1,3001,174,17500,1.19209,100
1,3001,176,17700,1.19228,100
1,3001,178,17900,1.19442,100
1,3001,180,18100,1.19672,100
1,3001,182,18300,1.19687,100
1,3001,184,18500,1.19714,100
1,3001,186,18700,1.19789,100
1,3001,188,18900,1.19886,100
1,3001,190,19100,1.19906,100
1,3001,192,19300,1.20168,100
1,3001,194,19500,1.20142,100
1,3001,196,19700,1.20129,100
1,3001,198,19900,1.2017,100
1,3001,199,20000,1.20199,100
2,3002,0,100,0.531379,1
2,3002,2,300,0.689709,1
2,3002,4,500,0.694684,2
2,3002,6,700,0.699559,1
2,3002,8,900,0.711139,1
2,3002,10,1100,0.721491,2
2,3002,12,1300,0.738401,1
2,3002,14,1500,0.744761,2
2,3002,16,1700,0.752576,1
2,3002,18,1900,0.75957,1
2,3002,20,2100,0.766378,1
2,3002,22,2300,0.776701,1
2,3002,24,2500,0.796061,1
2,3002,26,2700,0.799984,1
2,3002,28,2900,0.812839,1
2,3002,30,3100,0.822024,1
2,3002,32,3300,0.824896,2
2,3002,34,3500,0.833708,1
2,3002,36,3700,0.845295,1
2,3002,38,3900,0.856055,1
2,3002,40,4100,0.863816,3
2,3002,42,4300,0.875761,1
2,3002,44,4500,0.890167,1
2,3002,46,4700,0.899936,1
2,3002,48,4900,0.910405,2
2,3002,50,5100,0.920604,4
2,3002,52,5300,0.925918,6
2,3002,54,5500,0.935564,4
2,3002,56,5700,0.945003,4
2,3002,58,5900,0.952369,17
2,3002,60,6100,0.958524,15
2,3002,62,6300,0.97765,23
2,3002,64,6500,0.985962,30
2,3002,66,6700,0.99866,45
2,3002,68,6900,1.01104,35
2,3002,70,7100,1.01986,30
2,3002,72,7300,1.02632,43
2,3002,74,7500,1.03291,66
2,3002,76,7700,1.03969,72
2,3002,78,7900,1.04272,84
2,3002,80,8100,1.04394,89
2,3002,82,8300,1.0477,99
2,3002,84,8500,1.05017,100
2,3002,86,8700,1.05703,100
2,3002,88,8900,1.06199,100
2,3002,90,9100,1.07018,100
2,3002,92,9300,1.07501,100
2,3002,94,9500,1.08032,100
2,3002,96,9700,1.08373,100
2,3002,98,9900,1.08863,100
2,3002,100,10100,1.08879,100
2,3002,102,10300,1.09432,100
2,3002,104,10500,1.09629,100
2,3002,106,10700,1.09993,100
2,3002,108,10900,1.10343,100
2,3002,110,11100,1.10928,100
2,3002,112,11300,1.11052,100
2,3002,114,11500,1.11185,100
2,3002,116,11700,1.11652,100
2,3002,118,11900,1.11993,100
2,3002,120,12100,1.12006,100
2,3002,122,12300,1.12133,100
2,3002,124,12500,1.12528,100
2,3002,126,12700,1.1265,100
2,3002,128,12900,1.12685,100
2,3002,130,13100,1.12694,100
2,3002,132,13300,1.12971,100
2,3002,134,13500,1.13082,100
2,3002,136,13700,1.1322,100
2,3002,138,13900,1.13255,100
2,3002,140,14100,1.13494,100
2,3002,142,14300,1.13958,100
2,3002,144,14500,1.14198,100
2,3002,146,14700,1.14301,100
2,3002,148,14900,1.15257,100
2,3002,150,15100,1.1575,100
2,3002,152,15300,1.15837,100
2,3002,154,15500,1.16011,100
2,3002,156,15700,1.16245,100
2,3002,158,15900,1.17621,100
2,3002,160,16100,1.17663,100
2,3002,162,16300,1.17676,100
2,3002,164,16500,1.17778,100
2,3002,166,16700,1.17965,100
2,3002,168,16900,1.18071,100
2,3002,170,17100,1.18079,100
2,3002,172,17300,1.18112,100
2,3002,174,17500,1.18293,100
2,3002,176,17700,1.18386,100
2,3002,178,17900,1.18467,100
2,3002,180,18100,1.18776,100
2,3002,182,18300,1.18878,100
2,3002,184,18500,1.19055,100
2,3002,186,18700,1.19157,100
2,3002,188,18900,1.193,100
2,3002,190,19100,1.19375,100
2,3002,192,19300,1.19418,100
2,3002,194,19500,1.19516,100
2,3002,196,19700,1.19603,100
2,3002,198,19900,1.19625,100
2,3002,199,20000,1.19636,100
3,3003,0,100,0.37299,1
3,3003,2,300,0.676214,2
3,3003,4,500,0.68761,1
3,3003,6,700,0.696428,1
3,3003,8,900,0.703161,1
3,3003,10,1100,0.71088,2
3,3003,12,1300,0.72166,2
3,3003,14,1500,0.73697,2
3,3003,16,1700,0.750587,1
3,3003,18,1900,0.763419,1
3,3003,20,2100,0.775139,1
3,3003,22,2300,0.780715,1
3,3003,24,2500,0.80179,1
3,3003,26,2700,0.804269,1
3,3003,28,2900,0.81336,1
3,3003,30,3100,0.823007,1
3,3003,32,3300,0.828752,2
3,3003,34,3500,0.846501,1
3,3003,36,3700,0.850355,1
3,3003,38,3900,0.863254,2
3,3003,40,4100,0.870761,1
3,3003,42,4300,0.881492,1
3,3003,44,4500,0.895046,3
3,3003,46,4700,0.897965,6
3,3003,48,4900,0.913818,7
3,3003,50,5100,0.919978,11
3,3003,52,5300,0.927998,19
3,3003,54,5500,0.937529,15
3,3003,56,5700,0.951126,16
3,3003,58,5900,0.959507,19
3,3003,60,6100,0.974048,11
3,3003,62,6300,0.977696,16
3,3003,64,6500,0.98235,34
3,3003,66,6700,0.989261,30
3,3003,68,6900,0.999762,31
3,3003,70,7100,1.0034,47
3,3003,72,7300,1.01204,23
3,3003,74,7500,1.02024,51
3,3003,76,7700,1.02134,41
3,3003,78,7900,1.02862,48
3,3003,80,8100,1.04024,48
3,3003,82,8300,1.04757,73
3,3003,84,8500,1.05165,100
3,3003,86,8700,1.05847,100
3,3003,88,8900,1.0636,100
3,3003,90,9100,1.06771,100
3,3003,92,9300,1.07046,100
3,3003,94,9500,1.0828,100
3,3003,96,9700,1.08792,100
3,3003,98,9900,1.09304,100
3,3003,100,10100,1.09624,100
3,3003,102,10300,1.09674,100
3,3003,104,10500,1.10023,100
3,3003,106,10700,1.10221,100
3,3003,108,10900,1.10607,100
3,3003,110,11100,1.11019,100
3,3003,112,11300,1.11453,100
3,3003,114,11500,1.11718,100
3,3003,116,11700,1.12018,100
3,3003,118,11900,1.12135,100
3,3003,120,12100,1.12627,100
3,3003,122,12300,1.12661,100
3,3003,124,12500,1.12879,100
3,3003,126,12700,1.13035,100
3,3003,128,12900,1.13091,100
3,3003,130,13100,1.13234,100
3,3003,132,13300,1.13796,100
3,3003,134,13500,1.14227,100
3,3003,136,13700,1.14332,100
3,3003,138,13900,1.14696,100
3,3003,140,14100,1.14818,100
3,3003,142,14300,1.15297,100
3,3003,144,14500,1.15443,100
3,3003,146,14700,1.1546,100
3,3003,148,14900,1.15546,100
3,3003,150,15100,1.15543,100
3,3003,152,15300,1.16044,100
3,3003,154,15500,1.16254,100
3,3003,156,15700,1.16474,100
3,3003,158,15900,1.16705,100
3,3003,160,16100,1.17084,100
3,3003,162,16300,1.17196,100
3,3003,164,16500,1.17382,100
3,3003,166,16700,1.1742,100
3,3003,168,16900,1.17632,100
3,3003,170,17100,1.17745,100
3,3003,172,17300,1.17845,100
3,3003,174,17500,1.17937,100
3,3003,176,17700,1.18053,100
3,3003,178,17900,1.18085,100
3,3003,180,18100,1.18093,100
3,3003,182,18300,1.18238,100
3,3003,184,18500,1.18343,100
3,3003,186,18700,1.1842,100
3,3003,188,18900,1.18417,100
3,3003,190,19100,1.18432,100
3,3003,192,19300,1.18456,100
3,3003,194,19500,1.18495,100
3,3003,196,19700,1.18568,100
3,3003,198,19900,1.18632,100
3,3003,199,20000,1.18669,100
4,3004,0,100,0.415781,1
4,3004,2,300,0.686168,1
4,3004,4,500,0.696788,2
4,3004,6,700,0.705768,2
4,3004,8,900,0.717576,2
4,3004,10,1100,0.728712,3
4,3004,12,1300,0.735528,2
4,3004,14,1500,0.750235,2
4,3004,16,1700,0.755931,2
4,3004,18,1900,0.764608,5
4,3004,20,2100,0.774485,2
4,3004,22,2300,0.805756,1
4,3004,24,2500,0.81363,1
4,3004,26,2700,0.834057,1
4,3004,28,2900,0.84447,1
4,3004,30,3100,0.861645,1
4,3004,32,3300,0.872731,1
4,3004,34,3500,0.884711,1
4,3004,36,3700,0.892545,1
4,3004,38,3900,0.896508,2
4,3004,40,4100,0.906343,2
4,3004,42,4300,0.916767,1
4,3004,44,4500,0.926592,1
4,3004,46,4700,0.932451,1
4,3004,48,4900,0.953201,3
4,3004,50,5100,0.956189,5
4,3004,52,5300,0.965895,10
4,3004,54,5500,0.983654,15
4,3004,56,5700,0.991185,18
4,3004,58,5900,0.993276,18
4,3004,60,6100,0.99944,36
4,3004,62,6300,1.01163,43
4,3004,64,6500,1.01298,46
4,3004,66,6700,1.01802,80
4,3004,68,6900,1.02152,84
4,3004,70,7100,1.02575,100
4,3004,72,7300,1.02971,100
4,3004,74,7500,1.03326,100
4,3004,76,7700,1.03675,100
4,3004,78,7900,1.05075,100
4,3004,80,8100,1.05674,100
4,3004,82,8300,1.06412,100
4,3004,84,8500,1.07194,100
4,3004,86,8700,1.07205,100
4,3004,88,8900,1.07655,100
4,3004,90,9100,1.07786,100
4,3004,92,9300,1.08232,100
4,3004,94,9500,1.08274,100
4,3004,96,9700,1.08751,100
4,3004,98,9900,1.09113,100
4,3004,100,10100,1.09809,100
4,3004,102,10300,1.10002,100
4,3004,104,10500,1.1026,100
4,3004,106,10700,1.10517,100
4,3004,108,10900,1.1065,100
4,3004,110,11100,1.11184,100
4,3004,112,11300,1.11331,100
4,3004,114,11500,1.11692,100
4,3004,116,11700,1.12478,100
4,3004,118,11900,1.12562,100
4,3004,120,12100,1.12667,100
4,3004,122,12300,1.12725,100
4,3004,124,12500,1.12781,100
4,3004,126,12700,1.13238,100
4,3004,128,12900,1.13282,100
4,3004,130,13100,1.13356,100
4,3004,132,13300,1.13939,100
4,3004,134,13500,1.14144,100
4,3004,136,13700,1.14385,100
4,3004,138,13900,1.14428,100
4,3004,140,14100,1.1501,100
4,3004,142,14300,1.15134,100
4,3004,144,14500,1.15133,100
4,3004,146,14700,1.15229,100
4,3004,148,14900,1.1562,100
4,3004,150,15100,1.15839,100
4,3004,152,15300,1.16183,100
4,3004,154,15500,1.16347,100
4,3004,156,15700,1.16455,100
4,3004,158,15900,1.16529,100
4,3004,160,16100,1.16602,100
4,3004,162,16300,1.16925,100
4,3004,164,16500,1.16951,100
4,3004,166,16700,1.17131,100
4,3004,168,16900,1.17181,100
4,3004,170,17100,1.17378,100
4,3004,172,17300,1.17615,100
4,3004,174,17500,1.17698,100
4,3004,176,17700,1.17709,100
4,3004,178,17900,1.17753,100
4,3004,180,18100,1.17798,100
4,3004,182,18300,1.18045,100
4,3004,184,18500,1.18075,100
4,3004,186,18700,1.18236,100
4,3004,188,18900,1.18282,100
4,3004,190,19100,1.18307,100
4,3004,192,19300,1.18333,100
4,3004,194,19500,1.18337,100
4,3004,196,19700,1.18336,100
4,3004,198,19900,1.18418,100
4,3004,199,20000,1.18399,100
5,3005,0,100,0.376271,1
5,3005,2,300,0.708794,1
5,3005,4,500,0.723671,1
5,3005,6,700,0.73205,1
5,3005,8,900,0.74183,1
5,3005,10,1100,0.744393,1
5,3005,12,1300,0.753447,1
5,3005,14,1500,0.761607,3
5,3005,16,1700,0.780246,1
5,3005,18,1900,0.79002,2
5,3005,20,2100,0.798506,1
5,3005,22,2300,0.805363,2
5,3005,24,2500,0.818862,2
5,3005,26,2700,0.825878,1
5,3005,28,2900,0.828167,5
5,3005,30,3100,0.852505,2
5,3005,32,3300,0.860582,3
5,3005,34,3500,0.867737,3
5,3005,36,3700,0.876591,4
5,3005,38,3900,0.886798,4
5,3005,40,4100,0.903296,2
5,3005,42,4300,0.915806,1
5,3005,44,4500,0.924159,1
5,3005,46,4700,0.937342,1
5,3005,48,4900,0.944407,2
5,3005,50,5100,0.955409,1
5,3005,52,5300,0.959954,1
5,3005,54,5500,0.967512,2
5,3005,56,5700,0.976205,1
5,3005,58,5900,0.990314,1
5,3005,60,6100,1.00221,3
5,3005,62,6300,1.01103,16
5,3005,64,6500,1.02102,80
5,3005,66,6700,1.03059,100
5,3005,68,6900,1.03109,100
5,3005,70,7100,1.04428,100
5,3005,72,7300,1.05041,100
5,3005,74,7500,1.05366,100
5,3005,76,7700,1.05843,100
5,3005,78,7900,1.06482,100
5,3005,80,8100,1.0732,100
5,3005,82,8300,1.07398,100
5,3005,84,8500,1.08862,100
5,3005,86,8700,1.0887,100
5,3005,88,8900,1.09607,100
5,3005,90,9100,1.09737,100
5,3005,92,9300,1.09776,100
5,3005,94,9500,1.10056,100
5,3005,96,9700,1.10155,100
5,3005,98,9900,1.10797,100
5,3005,100,10100,1.11072,100
5,3005,102,10300,1.11296,100
5,3005,104,10500,1.11943,100
5,3005,106,10700,1.12124,100
5,3005,108,10900,1.12431,100
5,3005,110,11100,1.12621,100
5,3005,112,11300,1.12934,100
5,3005,114,11500,1.13391,100
5,3005,116,11700,1.1347,100
5,3005,118,11900,1.13565,100
5,3005,120,12100,1.13665,100
5,3005,122,12300,1.1411,100
5,3005,124,12500,1.14783,100
5,3005,126,12700,1.14856,100
5,3005,128,12900,1.1494,100
5,3005,130,13100,1.1502,100
5,3005,132,13300,1.15223,100
5,3005,134,13500,1.15282,100
5,3005,136,13700,1.15409,100
5,3005,138,13900,1.15695,100
5,3005,140,14100,1.15974,100
5,3005,142,14300,1.16192,100
5,3005,144,14500,1.16543,100
5,3005,146,14700,1.16596,100
5,3005,148,14900,1.1661,100
5,3005,150,15100,1.1691,100
5,3005,152,15300,1.17063,100
5,3005,154,15500,1.17135,100
5,3005,156,15700,1.17207,100
5,3005,158,15900,1.17411,100
5,3005,160,16100,1.17699,100
5,3005,162,16300,1.17888,100
5,3005,164,16500,1.18142,100
5,3005,166,16700,1.18217,100
5,3005,168,16900,1.18368,100
5,3005,170,17100,1.18392,100
5,3005,172,17300,1.18446,100
5,3005,174,17500,1.18522,100
5,3005,176,17700,1.18538,100
5,3005,178,17900,1.18587,100
5,3005,180,18100,1.18681,100
5,3005,182,18300,1.1877,100
5,3005,184,18500,1.18793,100
5,3005,186,18700,1.18927,100
5,3005,188,18900,1.19281,100
5,3005,190,19100,1.19339,100
5,3005,192,19300,1.19461,100
5,3005,194,19500,1.1955,100
5,3005,196,19700,1.19546,100
5,3005,198,19900,1.19619,100
5,3005,199,20000,1.19699,100
6,3006,0,100,0.462984,1
6,3006,2,300,0.760693,1
6,3006,4,500,0.766052,1
6,3006,6,700,0.772842,2
6,3006,8,900,0.78046,2
6,3006,10,1100,0.792099,2
6,3006,12,1300,0.802091,2
6,3006,14,1500,0.810312,1
6,3006,16,1700,0.836159,1
6,3006,18,1900,0.841843,1
6,3006,20,2100,0.849884,2
6,3006,22,2300,0.854975,2
6,3006,24,2500,0.866647,1
6,3006,26,2700,0.871738,1
6,3006,28,2900,0.878839,1
6,3006,30,3100,0.897617,2
6,3006,32,3300,0.898928,4
6,3006,34,3500,0.912556,4
6,3006,36,3700,0.920926,4
6,3006,38,3900,0.932676,8
6,3006,40,4100,0.947325,19
6,3006,42,4300,0.951474,21
6,3006,44,4500,0.967342,22
6,3006,46,4700,0.97011,28
6,3006,48,4900,0.988008,23
6,3006,50,5100,0.988179,32
6,3006,52,5300,0.99347,37
6,3006,54,5500,1.00315,42
6,3006,56,5700,1.01362,25
6,3006,58,5900,1.01885,53
6,3006,60,6100,1.02688,67
6,3006,62,6300,1.03273,86
6,3006,64,6500,1.04033,72
6,3006,66,6700,1.04405,100
6,3006,68,6900,1.0466,100
6,3006,70,7100,1.0494,100
6,3006,72,7300,1.05415,100
6,3006,74,7500,1.06018,100
6,3006,76,7700,1.06647,100
6,3006,78,7900,1.0727,100
6,3006,80,8100,1.07731,100
6,3006,82,8300,1.08558,100
6,3006,84,8500,1.09462,100
6,3006,86,8700,1.10167,100
6,3006,88,8900,1.10525,100
6,3006,90,9100,1.11698,100
6,3006,92,9300,1.11925,100
6,3006,94,9500,1.12203,100
6,3006,96,9700,1.12431,100
6,3006,98,9900,1.12756,100
6,3006,100,10100,1.13118,100
6,3006,102,10300,1.13976,100
6,3006,104,10500,1.14494,100
6,3006,106,10700,1.14986,100
6,3006,108,10900,1.15103,100
6,3006,110,11100,1.15373,100
6,3006,112,11300,1.15539,100
6,3006,114,11500,1.15593,100
6,3006,116,11700,1.15868,100
6,3006,118,11900,1.15947,100
6,3006,120,12100,1.16228,100
6,3006,122,12300,1.16311,100
6,3006,124,12500,1.16361,100
6,3006,126,12700,1.16661,100
6,3006,128,12900,1.16675,100
6,3006,130,13100,1.16853,100
6,3006,132,13300,1.16887,100
6,3006,134,13500,1.16914,100
6,3006,136,13700,1.16971,100
6,3006,138,13900,1.17037,100
6,3006,140,14100,1.17136,100
6,3006,142,14300,1.1731,100
6,3006,144,14500,1.17396,100
6,3006,146,14700,1.17402,100
6,3006,148,14900,1.17516,100
6,3006,150,15100,1.17804,100
6,3006,152,15300,1.17836,100
6,3006,154,15500,1.17968,100
6,3006,156,15700,1.18104,100
6,3006,158,15900,1.18325,100
6,3006,160,16100,1.18475,100
6,3006,162,16300,1.18627,100
6,3006,164,16500,1.18694,100
6,3006,166,16700,1.18693,100
6,3006,168,16900,1.19301,100
6,3006,170,17100,1.19323,100
6,3006,172,17300,1.19413,100
6,3006,174,17500,1.19474,100
6,3006,176,17700,1.19731,100
6,3006,178,17900,1.19992,100
6,3006,180,18100,1.20123,100
6,3006,182,18300,1.20155,100
6,3006,184,18500,1.20159,100
6,3006,186,18700,1.20209,100
6,3006,188,18900,1.20248,100
6,3006,190,19100,1.20376,100
6,3006,192,19300,1.2059,100
6,3006,194,19500,1.20683,100
6,3006,196,19700,1.20731,100
6,3006,198,19900,1.20728,100
6,3006,199,20000,1.2073,100
7,3007,0,100,0.571366,1
7,3007,2,300,0.731096,1
7,3007,4,500,0.741802,1
7,3007,6,700,0.762664,1
7,3007,8,900,0.779877,1
7,3007,10,1100,0.789822,1
7,3007,12,1300,0.800707,1
7,3007,14,1500,0.807494,1
7,3007,16,1700,0.81265,1
7,3007,18,1900,0.819116,2
7,3007,20,2100,0.836466,2
7,3007,22,2300,0.864848,1
7,3007,24,2500,0.870499,1
7,3007,26,2700,0.87895,1
7,3007,28,2900,0.883574,1
7,3007,30,3100,0.893146,2
7,3007,32,3300,0.906797,1
7,3007,34,3500,0.912656,2
7,3007,36,3700,0.917736,3
7,3007,38,3900,0.933083,1
7,3007,40,4100,0.940672,1
7,3007,42,4300,0.946253,1
7,3007,44,4500,0.952473,1
7,3007,46,4700,0.965281,2
7,3007,48,4900,0.979673,2
7,3007,50,5100,0.987646,10
7,3007,52,5300,0.995036,29
7,3007,54,5500,0.998495,29
7,3007,56,5700,1.0087,52
7,3007,58,5900,1.01271,70
7,3007,60,6100,1.01821,63
7,3007,62,6300,1.02431,88
7,3007,64,6500,1.02839,54
7,3007,66,6700,1.03773,73
7,3007,68,6900,1.04329,100
7,3007,70,7100,1.04941,100
7,3007,72,7300,1.06618,100
7,3007,74,7500,1.07409,100
7,3007,76,7700,1.07776,100
7,3007,78,7900,1.07781,100
7,3007,80,8100,1.08567,100
7,3007,82,8300,1.08881,100
7,3007,84,8500,1.09587,100
7,3007,86,8700,1.10125,100
7,3007,88,8900,1.1049,100
7,3007,90,9100,1.10871,100
7,3007,92,9300,1.11287,100
7,3007,94,9500,1.11553,100
7,3007,96,9700,1.11781,100
7,3007,98,9900,1.11881,100
7,3007,100,10100,1.11934,100
7,3007,102,10300,1.12175,100
7,3007,104,10500,1.12399,100
7,3007,106,10700,1.12668,100
7,3007,108,10900,1.12927,100
7,3007,110,11100,1.1303,100
7,3007,112,11300,1.13705,100
7,3007,114,11500,1.1429,100
7,3007,116,11700,1.14507,100
7,3007,118,11900,1.14546,100
7,3007,120,12100,1.14554,100
7,3007,122,12300,1.14662,100
7,3007,124,12500,1.15155,100
7,3007,126,12700,1.1534,100
7,3007,128,12900,1.15403,100
7,3007,130,13100,1.15475,100
7,3007,132,13300,1.15849,100
7,3007,134,13500,1.16178,100
7,3007,136,13700,1.16605,100
7,3007,138,13900,1.16648,100
7,3007,140,14100,1.16749,100
7,3007,142,14300,1.16832,100
7,3007,144,14500,1.16884,100
7,3007,146,14700,1.16979,100
7,3007,148,14900,1.1715,100
7,3007,150,15100,1.17312,100
7,3007,152,15300,1.17493,100
7,3007,154,15500,1.17623,100
7,3007,156,15700,1.1784,100
7,3007,158,15900,1.17895,100
7,3007,160,16100,1.17953,100
7,3007,162,16300,1.18042,100
7,3007,164,16500,1.18041,100
7,3007,166,16700,1.182,100
7,3007,168,16900,1.18388,100
7,3007,170,17100,1.18425,100
7,3007,172,17300,1.18433,100
7,3007,174,17500,1.18657,100
7,3007,176,17700,1.18814,100
7,3007,178,17900,1.18992,100
7,3007,180,18100,1.18993,100
7,3007,182,18300,1.19086,100
7,3007,184,18500,1.19159,100
7,3007,186,18700,1.19348,100
7,3007,188,18900,1.19376,100
7,3007,190,19100,1.19428,100
7,3007,192,19300,1.1961,100
7,3007,194,19500,1.19645,100
7,3007,196,19700,1.19711,100
7,3007,198,19900,1.19941,100
7,3007,199,20000,1.1995,100
8,3008,0,100,0.566989,1
8,3008,2,300,0.713733,1
8,3008,4,500,0.71939,1
8,3008,6,700,0.737183,1
8,3008,8,900,0.743031,1
8,3008,10,1100,0.753957,1
8,3008,12,1300,0.767748,1
8,3008,14,1500,0.776915,2
8,3008,16,1700,0.788459,1
8,3008,18,1900,0.804445,1
8,3008,20,2100,0.804664,2
8,3008,22,2300,0.814908,1
8,3008,24,2500,0.823118,1
8,3008,26,2700,0.837037,1
8,3008,28,2900,0.851277,1
8,3008,30,3100,0.857125,1
